,id,year_birth,education,marital_status,income,kidhome,teenhome,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,mnt_total_sin_vino,mntwines_sin_cero,mnt_wines_box
1938,9291,1959,Master,Married,34242.0,0,1,25,8,2,4,0,0,1,1,0,0,3,5,7,8.0,2.6247053095507065
1939,2478,1973,Graduation,Married,25410.0,1,0,48,2,2,4,13,13,4,1,1,0,4,4,36,2.0,0.7477012808066248
1940,1139,1984,PhD,Married,73356.0,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,462,1050.0,16.166838645760407
1941,5138,1950,Graduation,Together,28320.0,0,1,68,19,1,14,3,2,4,1,1,0,3,8,24,19.0,4.114700875314277
1942,5393,1977,Graduation,Single,23763.0,1,0,64,22,0,6,6,2,6,1,1,0,3,7,20,22.0,4.395974737150925
1943,10413,1984,Graduation,Married,72570.0,0,0,67,274,83,216,151,141,224,1,4,6,12,1,815,274.0,10.93025823625902
1944,5015,1976,Master,Married,34529.0,1,0,94,68,6,38,3,6,41,2,2,2,3,7,94,68.0,6.886603862826373
1945,10868,1951,Graduation,Widow,70792.0,0,0,82,344,45,654,104,11,114,2,3,4,10,3,928,344.0,11.713775323957417
1946,10676,1982,Graduation,Married,63211.0,0,0,3,145,193,459,205,26,145,2,3,8,7,2,1028,145.0,8.932411976431418
1947,2495,1974,Master,Married,83891.0,0,1,24,217,38,350,111,85,15,1,4,7,10,1,599,217.0,10.166021792185123
1948,7842,1968,Graduation,Single,36065.0,1,1,54,18,7,34,10,2,3,3,3,0,3,8,56,18.0,4.013194043644647
1949,9955,1954,Graduation,Together,39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,65,69.0,6.922966538373008
1950,6663,1940,PhD,Single,51141.0,0,0,96,144,0,7,0,0,6,1,3,1,4,5,13,144.0,8.912160020746345
1951,2162,1976,Graduation,Married,56939.0,0,1,19,256,34,103,90,29,49,2,3,3,10,3,305,256.0,10.70361508069044
1952,3434,1951,Graduation,Single,80872.0,0,0,60,483,72,567,94,12,108,1,4,4,10,1,853,483.0,12.956435805966727
1953,7919,1976,PhD,Together,72335.0,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,807,1285.0,17.093854962103933
1954,5626,1964,PhD,Single,61798.0,0,0,13,338,4,89,11,8,13,1,4,2,9,4,125,338.0,11.65179588438986
1955,6428,1950,PhD,Widow,76842.0,0,0,37,605,10,345,84,54,32,1,1,8,7,0,525,605.0,13.8327895894072
1956,8514,1976,Graduation,Together,29478.0,1,0,59,8,0,7,3,1,1,1,1,0,3,6,12,8.0,2.6247053095507065
1957,10448,1956,Graduation,Single,46998.0,0,1,55,172,41,86,45,6,27,5,5,3,5,7,205,172.0,9.441832035142419
1958,2109,1990,Graduation,Single,96843.0,0,0,60,448,71,951,40,17,17,1,6,11,10,2,1096,448.0,12.67308933528211
1959,7530,1950,PhD,Widow,56551.0,1,1,48,67,4,32,17,2,16,3,2,1,4,4,71,67.0,6.8498194500720855
1960,8925,1965,Master,Married,70053.0,0,1,38,512,53,98,81,179,89,3,8,5,10,5,500,512.0,13.17925429587425
1961,3009,1962,PhD,Widow,71670.0,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,304,1462.0,17.707686586087366
1962,6355,1978,Graduation,Married,44359.0,1,1,19,20,0,14,7,3,1,3,2,0,4,3,25,20.0,4.212101396812377
1963,3517,1952,Graduation,Single,40887.0,1,1,32,50,4,44,10,10,43,3,3,1,3,9,111,50.0,6.146758020532474
1964,1158,1966,Graduation,Divorced,48877.0,0,1,27,102,1,15,2,0,24,1,3,0,4,7,42,102.0,7.940398566488921
1965,6203,1947,Graduation,Together,74485.0,0,0,58,499,149,815,173,49,49,1,6,7,12,3,1235,499.0,13.080627474839323
1966,7165,1972,Graduation,Together,64474.0,0,1,59,381,35,172,56,86,93,2,8,2,10,5,442,381.0,12.078305767937467
1967,3595,1963,Graduation,Together,77226.0,0,1,29,631,43,239,128,76,21,2,6,8,12,3,507,631.0,14.001300308501259
1968,8537,1949,Graduation,Widow,72643.0,0,0,60,526,80,553,123,94,53,1,3,10,7,2,903,526.0,13.28329577762003
1969,4331,1978,Master,Together,85738.0,0,0,41,913,26,376,17,26,13,1,3,6,11,1,458,913.0,15.548397063390485
1970,6281,1966,Graduation,Divorced,55686.0,0,1,27,673,0,199,37,47,26,2,6,3,5,4,309,673.0,14.26235197262429
1971,4338,1983,Graduation,Single,39062.0,1,0,28,23,0,9,0,0,12,1,1,0,3,4,21,23.0,4.483034013635515
1972,2452,1971,Graduation,Together,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,119,199.0,9.891934925795887
1973,9507,1975,Graduation,Married,40794.0,0,1,18,261,23,73,4,23,50,2,6,3,5,7,173,261.0,10.767793559031706
1974,8360,1971,2n Cycle,Married,54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,87,111.0,8.172028996631413
1975,10311,1969,Graduation,Married,4428.0,0,1,0,16,4,12,2,4,321,0,25,0,0,1,343,16.0,3.7961258512559892
1976,5117,1963,2n Cycle,Married,32632.0,0,0,32,63,151,137,153,19,53,2,4,4,8,5,513,63.0,6.698231126426212
1977,4867,1968,PhD,Single,38236.0,1,1,2,58,0,18,2,0,10,4,3,0,4,7,30,58.0,6.497745337883512
1978,9289,1979,Graduation,Married,36781.0,1,0,16,29,1,17,0,3,13,1,2,1,2,8,34,29.0,4.9508101046881015
1979,10913,1984,Master,Single,31385.0,1,0,56,3,2,12,0,1,9,1,1,0,2,8,24,3.0,1.2398505612761228
1980,3032,1984,Graduation,Married,24570.0,1,0,97,28,34,62,11,14,44,3,4,0,4,9,165,28.0,4.878483258254172
1981,8524,1974,PhD,Divorced,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,61,40.0,5.639783201220357
1982,3334,1951,Graduation,Married,94642.0,0,0,35,879,143,797,106,143,143,0,5,7,9,1,1332,879.0,15.383719113886187
1983,4470,1962,Master,Married,58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,78,62.0,6.659158551045937
1984,1406,1975,Graduation,Single,53201.0,1,1,49,280,7,81,20,0,27,8,6,3,5,7,135,280.0,11.003209908033588
1985,8619,1957,Graduation,Together,21994.0,0,1,4,9,0,6,3,1,3,1,0,0,3,5,13,9.0,2.811601860188697
1986,10821,1978,Graduation,Married,57113.0,1,1,45,182,4,33,0,2,42,6,4,1,5,7,81,182.0,9.614600256757965
1987,4552,1991,Graduation,Married,51373.0,0,0,37,83,2,101,64,26,117,1,3,5,3,4,310,83.0,7.3931419134833956
1988,898,1986,Graduation,Married,23477.0,1,0,39,38,15,54,3,8,29,3,3,0,4,8,109,38.0,5.526658828046357
1989,9797,1956,Graduation,Married,58116.0,0,1,38,228,19,130,4,11,51,2,3,3,8,2,215,228.0,10.324851894237655
1990,10949,1963,PhD,Divorced,72968.0,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,866,1092.0,16.343709283148
1991,8212,1971,Master,Married,39791.0,0,1,89,85,15,27,13,13,21,2,3,1,4,7,89,85.0,7.455119279534195
1992,6248,1947,Master,Single,91712.0,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,941,1276.0,17.060911175230373
1993,10164,1958,Graduation,Single,94472.0,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,674,1017.0,16.023934702699663
1994,4547,1960,Graduation,Together,13672.0,1,1,86,6,2,9,2,1,5,2,1,0,3,8,19,6.0,2.1877070981936266
1995,6815,1980,2n Cycle,Married,96547.0,0,0,4,448,21,125,52,101,62,0,7,6,8,2,361,448.0,12.67308933528211
1996,4122,1975,Graduation,Married,79205.0,0,0,73,504,23,117,179,28,44,1,6,5,4,4,391,504.0,13.11879664789987
1997,10841,1975,PhD,Together,56559.0,0,1,46,226,22,133,41,31,31,3,4,3,8,4,258,226.0,10.296427457458426
1998,5370,1973,PhD,Married,32644.0,1,0,38,239,3,141,0,7,23,4,7,1,6,8,174,239.0,10.477782713373365
1999,176,1980,2n Cycle,Single,67506.0,0,1,73,90,38,67,33,36,67,1,4,1,6,3,241,90.0,7.605205382323789
2000,4860,1970,Graduation,Single,24206.0,1,0,66,7,2,8,3,2,3,1,1,0,3,6,18,7.0,2.4184891682868024
2001,10757,1967,PhD,Divorced,28420.0,1,0,36,4,2,5,2,0,0,1,1,0,2,6,9,4.0,1.6161077062721738
2002,4023,1970,Graduation,Married,22979.0,1,0,29,16,17,19,20,21,22,3,3,2,2,8,99,16.0,3.7961258512559892
2003,6679,1966,Graduation,Single,33279.0,0,0,29,10,3,3,0,0,0,1,0,0,3,3,6,10.0,2.9828618582312485
2004,9923,1972,Master,Single,46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,24,68.0,6.886603862826373
2005,7181,1977,Graduation,Married,30368.0,0,1,97,35,0,13,2,0,2,2,2,0,3,8,17,35.0,5.347881820827726
2006,3599,1970,Graduation,Married,63684.0,0,1,61,575,80,428,208,93,80,3,8,4,8,5,889,575.0,13.631145766450707
2007,405,1964,Graduation,Divorced,41638.0,0,1,68,315,0,31,4,0,91,4,5,5,3,8,126,315.0,11.405907044500255
2008,6870,1959,PhD,Divorced,68805.0,0,1,73,182,2,49,17,13,20,1,3,1,7,2,101,182.0,9.614600256757965
2009,832,1966,PhD,Together,65814.0,0,1,90,561,14,113,10,14,35,3,8,2,10,5,186,561.0,13.534210454643295
2010,2002,1958,Graduation,Divorced,71964.0,0,0,81,587,51,932,180,34,86,1,5,6,5,3,1283,587.0,13.712771058592256
2011,3657,1986,Graduation,Single,39146.0,1,0,1,94,1,33,13,12,12,3,4,0,4,8,71,94.0,7.720635278741412
2012,500,1977,Graduation,Together,96876.0,0,0,79,908,43,735,40,194,21,1,7,7,9,2,1033,908.0,15.524484606179207
2013,1951,1981,Basic,Married,34445.0,0,0,92,228,122,122,208,129,30,6,11,2,8,9,611,228.0,10.324851894237655
2014,3262,1958,Graduation,Single,68281.0,0,0,31,995,112,417,42,48,41,1,2,9,13,5,660,995.0,15.92663244401278
2015,4102,1975,2n Cycle,Married,37284.0,1,1,46,11,1,2,2,1,6,1,0,0,3,6,12,11.0,3.141177513258352
2016,7042,1983,Graduation,Married,36790.0,0,0,14,3,3,14,15,21,10,1,2,1,2,9,63,3.0,1.2398505612761228
2017,10598,1967,Graduation,Together,27943.0,1,1,89,12,1,16,4,1,3,3,2,0,3,8,25,12.0,3.2885808404328944
2018,255,1951,Graduation,Divorced,22263.0,1,1,31,17,0,2,0,0,2,2,1,0,3,6,4,17.0,3.907164476627945
2019,2375,1972,Graduation,Together,30261.0,1,2,75,8,0,5,0,3,6,1,0,0,3,8,14,8.0,2.6247053095507065
2020,9829,1978,Graduation,Together,28587.0,1,0,42,22,4,17,12,10,13,3,2,0,4,6,56,22.0,4.395974737150925
2021,6214,1982,Master,Married,43815.0,1,0,53,14,10,29,4,7,15,1,2,0,3,6,65,14.0,3.55661921042866
2022,4954,1956,Graduation,Married,48195.0,1,1,53,106,27,68,52,7,5,6,4,2,5,6,159,106.0,8.045246177115155
2023,7861,1952,Master,Married,77027.0,0,1,23,820,57,242,45,0,11,2,8,3,6,4,355,820.0,15.085701616919094
2024,4837,1965,PhD,Married,71322.0,0,1,57,753,43,226,69,10,204,2,8,5,13,4,552,753.0,14.72614641115365
2025,9423,1979,Master,Married,32765.0,1,0,49,13,3,17,7,3,3,2,2,0,4,5,33,13.0,3.426646026793662
2026,4198,1965,Graduation,Together,29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,16,9.0,2.811601860188697
2027,153,1953,Graduation,Divorced,23272.0,0,0,29,19,3,6,4,2,12,1,1,0,3,4,27,19.0,4.114700875314277
2028,9323,1949,Master,Together,49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,354,520.0,13.238975728478811
2029,10001,1985,2n Cycle,Together,7500.0,1,0,98,5,17,17,13,14,34,4,2,1,3,9,95,5.0,1.9244818756988418
2030,3945,1947,PhD,Widow,68117.0,0,1,80,618,44,215,0,17,36,2,11,8,4,6,312,618.0,13.917739851602827
2031,3799,1955,Graduation,Married,67225.0,0,1,4,315,35,322,46,7,143,3,7,2,11,5,553,315.0,11.405907044500255
2032,8625,1976,Graduation,Married,17649.0,1,0,70,15,1,23,0,5,1,3,3,0,3,8,30,15.0,3.6795049699090994
2033,3491,1975,Graduation,Together,55914.0,0,1,32,384,60,364,119,101,232,4,11,6,8,7,876,384.0,12.10662641585141
2034,983,1984,Graduation,Married,40059.0,1,0,82,110,29,92,28,10,145,1,6,2,3,8,304,110.0,8.14703596909216
2035,9119,1950,Graduation,Together,60905.0,0,1,27,208,17,76,36,17,38,2,3,3,7,2,184,208.0,10.031303885548573
2036,4786,1977,Graduation,Married,75330.0,1,1,94,555,82,257,93,61,61,4,10,3,12,6,554,555.0,13.492085314037674
2037,5872,1951,Graduation,Single,60689.0,0,1,23,240,90,216,63,6,24,4,4,4,10,3,399,240.0,10.491409923802857
2038,6568,1984,Graduation,Married,38680.0,1,0,97,11,0,36,15,5,12,1,2,0,3,7,68,11.0,3.141177513258352
2039,5628,1982,Graduation,Together,61416.0,0,0,25,848,154,323,201,61,78,1,10,3,10,6,817,848.0,15.229159624222369
2040,5631,1991,Graduation,Single,49767.0,0,0,92,202,47,197,55,42,149,1,5,4,8,4,490,202.0,9.93893065237624
2041,4974,1970,Graduation,Single,83273.0,1,2,98,433,89,650,16,102,102,10,4,6,9,7,959,433.0,12.546316902528398
2042,8416,1981,Graduation,Married,29009.0,1,0,19,6,6,15,10,5,2,2,2,0,3,6,38,6.0,2.1877070981936266
2043,5454,1979,Master,Married,45057.0,1,0,80,37,0,7,3,0,3,1,2,0,3,5,13,37.0,5.468336708159805
2044,4095,1971,Graduation,Married,37150.0,1,0,80,167,37,64,49,34,116,8,4,3,6,7,300,167.0,9.352477050089469
2045,5474,1970,Graduation,Single,43020.0,1,0,79,45,7,99,4,25,43,3,4,1,4,6,178,45.0,5.904337473196736
2046,4268,1959,Graduation,Married,53154.0,0,1,50,129,0,21,0,1,7,1,3,1,4,4,29,129.0,8.594284021282624
2047,10701,1973,Graduation,Married,65308.0,0,0,60,713,0,264,120,80,34,1,7,8,12,4,498,713.0,14.499352481310485
2048,3507,1970,Graduation,Single,76467.0,1,0,44,676,161,426,210,44,58,2,2,5,5,6,899,676.0,14.280504652898344
2049,2079,1947,2n Cycle,Married,81044.0,0,0,0,450,26,535,73,98,26,1,5,6,10,1,758,450.0,12.689739801986835
2050,626,1951,Graduation,Married,32871.0,1,1,28,22,2,12,0,2,5,1,1,0,3,4,21,22.0,4.395974737150925
2051,4426,1975,Graduation,Single,55801.0,1,1,35,367,4,51,6,4,95,6,7,2,6,7,160,367.0,11.94378278437669
2052,2591,1959,Graduation,Widow,76320.0,0,1,49,526,35,214,69,53,35,2,6,3,4,2,406,526.0,13.28329577762003
2053,10509,1955,Master,Single,36927.0,1,1,46,51,0,16,0,0,4,2,3,0,3,8,20,51.0,6.192940097231403
2054,6382,1953,Graduation,Together,48794.0,1,1,97,25,0,11,3,0,15,1,1,0,3,4,29,25.0,4.64860867107991
2055,6673,1965,Graduation,Single,23478.0,0,0,51,28,6,27,12,17,39,1,3,0,3,8,101,28.0,4.878483258254172
2056,7441,1973,Graduation,Divorced,71128.0,1,0,80,958,159,447,20,0,31,3,2,10,12,7,657,958.0,15.759114565276294
2057,1071,1976,PhD,Divorced,70179.0,0,1,10,532,88,168,69,44,133,3,7,3,13,5,502,532.0,13.327221183332533
2058,10061,1950,Graduation,Married,59462.0,0,1,29,724,17,143,0,8,196,2,9,2,12,7,364,724.0,14.562695443605758
2059,7187,1969,Master,Together,51381.5,1,1,52,375,42,48,94,66,96,7,4,10,4,3,346,375.0,12.021135799868468
2060,8775,1969,Graduation,Together,38361.0,1,0,74,39,0,56,20,8,14,3,3,1,3,7,98,39.0,5.5837896711501
2061,1612,1981,PhD,Single,51381.5,1,0,82,23,0,15,0,2,7,2,3,0,3,6,24,23.0,4.483034013635515
2062,2345,1982,PhD,Together,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,657,587.0,13.712771058592256
2063,322,1978,Graduation,Together,42554.0,1,1,93,29,1,11,0,0,0,2,2,0,3,4,12,29.0,4.9508101046881015
2064,10897,1974,Graduation,Married,67445.0,0,1,63,757,80,217,29,80,11,5,9,6,12,6,417,757.0,14.748302171625008
2065,123,1951,Graduation,Widow,67046.0,0,1,92,544,35,133,23,151,107,2,4,5,4,2,449,544.0,13.41391944437058
2066,6103,1948,Graduation,Married,42192.0,0,0,40,40,15,15,17,6,7,1,2,1,3,4,60,40.0,5.639783201220357
2067,7899,1952,PhD,Married,77610.0,0,1,70,1245,33,332,21,33,16,2,4,7,4,7,435,1245.0,16.94602510085642
2068,10500,1984,Graduation,Married,31761.0,1,0,96,19,1,20,16,14,28,2,3,0,4,5,79,19.0,4.114700875314277
2069,1655,1979,Graduation,Together,34350.0,1,0,81,16,3,15,2,1,11,1,1,0,3,7,32,16.0,3.7961258512559892
2070,2406,1949,Graduation,Together,54591.0,0,1,63,376,4,94,12,9,24,3,6,2,8,5,143,376.0,12.030713696415184
2071,2712,1956,Graduation,Married,71866.0,0,1,85,184,178,178,103,39,33,1,6,3,10,3,531,184.0,9.648256382073612
2072,5517,1969,Graduation,Married,25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,22,15.0,3.6795049699090994
2073,10643,1987,PhD,Single,42000.0,0,0,23,124,83,267,85,59,35,2,5,2,11,5,529,124.0,8.481880989156945
2074,2254,1983,Graduation,Married,69520.0,0,0,95,627,120,414,121,80,93,1,9,6,5,5,828,627.0,13.975734322761186
2075,10281,1970,Graduation,Divorced,64713.0,1,0,11,180,60,241,13,54,54,2,5,5,7,4,422,180.0,9.58065287595472
2076,6958,1977,Master,Married,27889.0,1,0,42,14,0,4,0,0,8,1,1,1,2,6,12,14.0,3.55661921042866
2077,954,1960,Basic,Widow,22123.0,0,0,77,3,3,24,34,7,31,1,2,1,3,5,99,3.0,1.2398505612761228
2078,5079,1971,Graduation,Married,51381.5,1,1,82,71,1,16,0,0,9,4,2,1,3,8,26,71.0,6.994469623496528
2079,10339,1954,Master,Together,51381.5,0,1,83,161,0,22,0,0,24,2,4,1,4,6,46,161.0,9.24243854731957
2080,4643,1973,Graduation,Married,27803.0,1,0,40,8,26,46,38,9,49,2,3,0,4,8,168,8.0,2.6247053095507065
2081,3117,1955,Graduation,Single,51381.5,0,1,95,264,0,21,12,6,147,3,6,1,5,7,186,264.0,10.805839259347618
2082,6497,1960,Graduation,Married,51651.0,0,1,32,293,6,23,13,6,92,4,6,2,5,8,140,293.0,11.15716168054187
2083,5396,1988,Graduation,Married,68487.0,0,0,48,758,12,385,33,89,89,1,9,7,13,4,608,758.0,14.75382676469822
2084,5250,1943,Master,Widow,51381.5,0,0,75,532,126,490,164,126,126,1,5,5,11,1,1032,532.0,13.327221183332533
2085,1052,1969,Graduation,Married,56796.0,0,1,24,656,38,161,62,47,37,3,8,9,7,7,345,656.0,14.158271112891995
2086,2802,1992,2n Cycle,Married,87000.0,0,0,61,196,25,607,67,17,49,1,4,6,7,2,765,196.0,9.844380361512073
2087,6343,1959,Graduation,Married,79823.0,0,1,6,835,73,380,114,73,43,1,6,9,7,2,683,835.0,15.163023457745982
2088,6507,1980,Graduation,Single,30828.0,1,0,16,16,11,15,2,0,12,2,1,1,4,3,40,16.0,3.7961258512559892
2089,7901,1971,Master,Married,34109.0,0,1,39,9,1,5,2,1,4,1,0,0,3,4,13,9.0,2.811601860188697
2090,4865,1974,Master,Divorced,53367.0,1,1,2,229,7,140,10,3,11,7,5,1,8,7,171,229.0,10.338990859189764
2091,2686,1969,Basic,Together,22390.0,0,0,49,0,1,4,15,1,5,1,1,0,2,7,26,1e-08,-4.544805124254636
2092,3107,1976,Graduation,Together,71322.0,0,1,31,121,24,124,24,15,42,1,4,1,7,2,229,121.0,8.412722346160333
2093,7734,1993,Graduation,Unknown,79244.0,0,0,58,471,102,125,212,61,245,1,4,10,7,1,745,471.0,12.861157616339485
2094,1146,1949,Master,Together,49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,354,520.0,13.238975728478811
2095,11031,1950,PhD,Married,48699.0,1,1,90,26,1,10,2,0,1,1,1,0,3,5,14,26.0,4.7275278557368985
2096,7428,1975,Graduation,Together,80144.0,0,0,47,240,132,445,250,192,108,1,3,7,8,1,1127,240.0,10.491409923802857
2097,975,1956,Graduation,Single,54252.0,1,1,25,178,4,26,8,4,44,5,4,1,5,6,86,178.0,9.54640844057436
2098,1103,1976,Master,Married,81929.0,1,0,60,1486,55,278,49,0,185,2,4,4,10,6,567,1486.0,17.78635958039053
2099,3422,1975,Graduation,Married,76068.0,0,1,67,1115,12,128,33,12,76,1,2,3,4,6,261,1115.0,16.438317006486237
2100,1055,1976,Master,Married,53204.0,1,1,40,29,0,8,2,0,6,1,1,0,3,4,16,29.0,4.9508101046881015
2101,6544,1949,PhD,Together,67911.0,0,1,63,529,0,356,63,28,0,3,6,7,11,3,447,529.0,13.30530731092342
2102,1241,1984,2n Cycle,Married,14796.0,1,0,1,13,3,8,7,4,16,2,1,0,3,9,38,13.0,3.426646026793662
2103,2909,1974,PhD,Married,78128.0,0,1,89,934,24,230,16,24,36,2,8,4,6,3,330,934.0,15.647721980335135
2104,5802,1972,Basic,Married,14188.0,0,0,40,2,7,11,16,12,27,1,2,0,4,6,73,2.0,0.7477012808066248
2105,1407,1986,Basic,Married,20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,53,4.0,1.6161077062721738
2106,6183,1962,Master,Married,58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,78,62.0,6.659158551045937
2107,340,1970,Graduation,Divorced,72967.0,0,1,1,158,35,179,0,0,125,2,7,2,8,5,339,158.0,9.186209069497446
2108,5991,1949,Master,Married,48150.0,0,1,24,173,2,39,3,2,47,3,5,1,4,7,93,173.0,9.459458016185025
2109,3104,1961,Graduation,Single,82332.0,0,0,89,830,59,968,51,79,19,1,5,3,12,2,1176,830.0,15.137371403261065
2110,9729,1955,Graduation,Widow,58275.0,1,1,48,189,10,253,56,43,64,6,8,2,7,7,426,189.0,9.731158951330073
2111,1008,1981,PhD,Together,44953.0,0,0,31,728,17,133,11,8,124,1,7,3,13,6,293,728.0,14.585542190837694
2112,11091,1953,Graduation,Together,34587.0,1,1,68,7,2,9,2,0,2,2,1,0,3,4,15,7.0,2.4184891682868024
2113,3969,1974,Master,Together,43018.0,0,1,46,35,4,17,7,6,64,1,2,2,2,5,98,35.0,5.347881820827726
2114,1916,1954,Master,Married,45736.0,0,1,92,188,3,180,20,3,43,5,7,1,6,7,249,188.0,9.714717195908472
2115,9907,1969,Master,Together,66476.0,0,1,80,742,28,152,25,9,57,2,6,8,10,4,271,742.0,14.664738580516733
2116,87,1981,2n Cycle,Married,27733.0,1,0,16,0,7,5,26,2,17,2,2,0,3,7,57,1e-08,-4.544805124254636
2117,8659,1952,PhD,Together,69805.0,0,1,50,750,71,174,13,10,20,2,6,8,11,2,288,750.0,14.709468951898216
2118,6262,1962,Master,Single,72217.0,0,0,93,816,42,450,55,56,154,1,3,10,8,2,757,816.0,15.064895301037323
2119,6147,1971,Graduation,Divorced,25818.0,1,0,51,5,2,8,2,2,9,1,0,1,2,7,23,5.0,1.9244818756988418
2120,8832,1976,Master,Together,37509.0,1,0,24,37,5,56,12,8,5,2,3,0,4,7,86,37.0,5.468336708159805
2121,10067,1976,2n Cycle,Together,25176.0,1,1,79,4,0,4,0,0,5,1,1,0,2,7,9,4.0,1.6161077062721738
2122,7532,1980,Graduation,Married,43586.0,0,1,26,99,2,11,4,0,16,3,3,0,4,8,33,99.0,7.859626310149476
2123,4915,1956,2n Cycle,Married,53230.0,0,1,86,176,72,98,136,21,229,4,5,2,12,5,556,176.0,9.511860969309268
2124,2115,1957,Graduation,Together,50116.0,1,1,68,54,0,10,0,0,2,2,1,0,4,5,12,54.0,6.327353158681416
2125,2088,1972,Graduation,Together,84906.0,0,0,98,997,15,414,99,30,76,1,5,6,12,2,634,997.0,15.935547418914764
2126,2493,1966,Graduation,Married,61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,252,356.0,11.83523401977671
2127,6292,1986,PhD,Married,82333.0,0,0,60,1311,0,359,46,89,17,1,4,3,10,2,511,1311.0,17.18802027608966
2128,1631,1965,PhD,Together,65220.0,0,0,3,890,63,292,0,25,12,4,8,4,7,6,392,890.0,15.437535628505486
2129,10104,1974,Graduation,Together,33590.0,2,1,65,4,0,2,0,0,2,1,1,0,2,7,4,4.0,1.6161077062721738
2130,3006,1976,Graduation,Divorced,30992.0,1,0,83,17,0,14,7,3,2,1,1,0,3,7,26,17.0,3.907164476627945
2131,3919,1976,Master,Single,72309.0,0,0,64,960,0,883,50,38,0,1,5,6,8,3,971,960.0,15.768298127485133
2132,11181,1949,PhD,Married,156924.0,0,0,85,2,1,2,1,1,1,0,0,0,0,0,6,2.0,0.7477012808066248
2133,642,1980,Basic,Married,16005.0,1,0,69,1,3,2,20,30,47,3,2,1,2,8,102,1.0,0.0
2134,4369,1957,Master,Unknown,65487.0,0,0,48,240,67,500,199,0,163,3,3,5,6,2,929,240.0,10.491409923802857
2135,10127,1965,Graduation,Married,58692.0,0,1,21,301,11,61,4,7,11,1,8,2,4,7,94,301.0,11.249257684150503
2136,271,1969,Graduation,Widow,40590.0,1,1,30,154,0,50,6,11,37,5,3,4,3,6,104,154.0,9.109919344052521
2137,4973,1970,Graduation,Single,20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,23,2.0,0.7477012808066248
2138,2948,1954,Master,Divorced,62637.0,0,1,76,104,12,48,4,12,5,1,2,2,5,2,81,104.0,7.993217639245405
2139,2715,1966,Master,Divorced,29435.0,1,1,11,70,3,37,4,2,64,4,3,2,2,9,110,70.0,6.958918320353586
2140,10432,1974,Graduation,Divorced,19346.0,1,0,26,2,0,9,3,6,2,1,1,0,3,8,20,2.0,0.7477012808066248
2141,9216,1971,Graduation,Married,35788.0,1,1,34,23,2,11,3,1,4,2,2,0,3,6,21,23.0,4.483034013635515
2142,7124,1968,Graduation,Divorced,36997.0,1,1,72,43,4,12,8,0,27,5,2,1,4,5,51,43.0,5.801425746914014
2143,9727,1957,Graduation,Married,23539.0,0,0,13,4,24,11,16,1,25,1,2,0,4,6,77,4.0,1.6161077062721738
2144,5136,1973,Graduation,Single,65333.0,0,1,58,654,7,92,0,15,30,7,9,4,8,6,144,654.0,14.145887736472279
2145,9790,1957,Graduation,Single,78499.0,0,0,12,912,72,170,47,36,97,1,11,3,4,4,422,912.0,15.543622800936229
2146,1818,1971,PhD,Together,29732.0,1,0,23,25,0,8,0,1,4,1,2,0,2,9,13,25.0,4.64860867107991
2147,1100,1960,Master,Together,41275.0,1,2,33,24,4,22,0,2,9,4,3,1,3,5,37,24.0,4.567174118159448
2148,7873,1973,PhD,Together,63516.0,1,1,30,141,11,114,15,14,5,4,4,1,7,5,159,141.0,8.850735139765458
2149,10609,1962,PhD,Married,42769.0,0,1,15,71,0,13,3,1,0,2,1,1,4,4,17,71.0,6.994469623496528
2150,6950,1958,Master,Married,49572.0,1,1,25,35,1,16,0,1,1,2,2,0,3,7,19,35.0,5.347881820827726
2151,7233,1972,Graduation,Married,69209.0,0,0,4,496,32,849,229,48,128,2,5,3,6,4,1286,496.0,13.057581803693095
2152,9481,1976,Graduation,Married,17148.0,1,0,80,9,9,11,13,10,16,4,3,1,3,8,59,9.0,2.811601860188697
2153,7699,1969,Graduation,Widow,40590.0,1,1,30,154,0,50,6,11,37,5,3,4,3,6,104,154.0,9.109919344052521
